source,target
71d91c55924a4da7a667da7e9ed3fbdbf0256d9d015c9a0afe8bd6b2,ccedf0b3beace9f8ec2fc4782a8594942cd00bfccd563e0789a78291
5387c0836627a264c1ccff52d2299cb7bd01fd8c0b36fb70ff21f002,9b4511ceee3424f2db846f0edc2a735d54df168276ce3c5c4fe0a855
a41a717c0a388e646a6997724035a93b91b77a388b4f9db423216c7d,21895c483b860cef01bf7ecadb41876511f1cce8ec145e7b1a0f1115
948273258ac0fb30fe444309f78bbb6b7e4a85f041c2f793e0b229b5,3222168f3da001254cec13a7d3b1e864b4e9416008fb00942b022c91
aa134d80f1aa4d0d46e951a283ba9dd799d8e893bb2d8375809acb15,cea695dc667ea7c8f9ceb3a1c453255932d207d76b57d34022f76bad
01d48a2d65da83116bbcd8dd164642fae72c3f87e97e6d6d1aa26446,9c09a8f931dd356568d45f8376be4474f6d3ed71dd14f3980055b6a7
79a4f97adb7d1d1e1907575be3b1150dcef95bcb8f9b3049f610f0df,dd99715af0cda2b360d4a590988300c84b8cca777e2aed8b0ce29d4c
0f4deb2b5ee21801274969c54638db93865385b3808cafe325b5ef36,71bf12385446965c8361bf28b6b0cd7771ccd5a8256d0af7274cc093
56134c2d973cc8424ff97c0dd0de37b94decb97eb8a186a293359064,addfbcad5483954467e0e0bdcb5caa2d0416244327ba43194a28f82e
4b6b2fbc6bedd08d3a7b4c8dd3f341c69a69b9236160daa724cccfe4,e637e3aa57416edaf4a3c91d68b4339e7db0dab91ce0e9e8b760b589
fccf0aaf235719dac538079de74b39988daf038481901e70116ac582,bf3db0a0db4c6dc0b8871597767ec91fc4889c4ae593ef0eaab5977a
ab33d91c40834090ec2200303193d6290809948e1f216a661e2d7d29,e1e8f450a9e1786f597480263bcf81ad5ef5c7a081807e71a62bb9b7
4e1d3f828e12e30a204737b13cad105e8dfac62200a5fd210ba293fe,78a83c6da4ae00c3cf7ccd4e458f1c558ab945fdf1fa976bd93a934b
6d751c97cfb808b82ee87692e9a91f5278af4ad369f01022469b78df,7829390042d50c7c1e27802a14337730b39f6d5e917e570f5ce30d36
633dbf6c27f0c5e8df58461f1fafe4b4a9eae46525e0545176b6b1b5,fe66adde7efee12184d61b0338d57a17a52d7f0c74027235c4e33546
2f9e5dffd8fc16390a0af1a6a84ceadb14a4f6564c817bcd9271be6c,9fbf715bc4abbae23c16da2b16a69fc278678b354a7f71e7eb8a8236
0a89fe86624a7d8a1573602980cdd4dd8033a5bd2dc38f35b5a9206b,f9cd936f148b0b5c8bd4ff17cefcffdf554448d8ecd701d7e83a3d0c
f915691a80c7b739e77e94bea2bb114d0aa8679cb617b1aef643f7bf,ee4ef0b6a4160271d8360876244fdcf24d6552e4a0150eedb66a031d
4b87f3f95347cd8e647b56068496df333f037032263033e80fb96b75,04676fa8cc0c4d56b98a884e4493fe2631b62ab890dfdd01bb4fbd14
60c5e785ae223ec043fceeb24662d941071a70007e8cf9a7af9ad050,3e3e0ef24b1c8ef6f10da63ef1c3aaca2cec163c07f0708e7bc909d6
4805e3f30bb8082f64b892b1bb6b0ede71bf517082ac8ba12885e025,48c6d82ad5617fa5ac17730a3f922646836af52522c4a432dfe425d3
62f474aebbe0401c1b73d26ec6e912c560848d7da4a018408083a848,8aa59b0242dc5bf37796526d566a0a2f4aabe8584d0551f46a4f182d
2304fd3752d3fc669b9b71e5158631d132aa23f069f8023e44f9b5ad,2cd66e75512e4fb794dcea380690e604bebc296fe250f794c81eea98
4901dab68a6237e0ee926aa4d29772bd8e90eb33380e80769691189b,124e2777374191d3604d01d1208e3949844ea0dc5396ad6dd0ea32de
97bc49e1a788de4ab8588297bcc661bca0aab6d4eb4542ceb5b2fba1,5b4791b345bafd623c820919e7a0aaf4156492fcd05f50298d6a1300
042a584a2dd583c6f90b6e608f5c52ef704796dd153542221cd50c4c,72e37232befe8e23d7f5d66b7368963591063329197f7b9f41332361
1940b91a057e4fb4875255beb222c549f01fa5770bf7ff640f5a8095,42e9caa06d8b4493f2f01c501ece9234088aeefc940582556793a055
631111a36c099c09819da3d854144e2d638526b0c6a390510d76f3d1,45bd49c35141835619d682cc7d5684b082f91220bc0227d6ef4fdc44
d8e4fdd6e629473ec18ad6a90ee8fb6b493d3cd481fe9d526f945a73,6e426f59d589306168683762428c9bc2f4480f19b566818d4e01164c
46aba61f005011c610a580a4c877cdee6976b2695c31fd4e7f27a411,5c822b1c46d50b7719dfabdbf163dd427e3c0f6293f4c08ed18e4e07
ce562e51b8fa9b5b010f6ce84511c0d1b4dbe84b0bd059ca918159a1,ab9fa4f833fc079f1d9109389f7b46893f4317e26c645f6537d2eaae
b529eaddc019ec57aff6a3b26e398e1646d1a3d236d0189841b07591,762cae85eaa1a502a74ef1b23bcc172f1bbe4db739a9d676a21131d3
c70c51881c48429deed3596ca5aa23148a6f8464f67239211ee1a901,60c5e785ae223ec043fceeb24662d941071a70007e8cf9a7af9ad050
5eeb34bef92d1c5fa2f93f6e7e45bc9a92b8b7c75e93e36f21cf3598,f368d33e811a0b67c5b2ae224946405cbc60585315f9e37172763e18
7b02150df29e6d5d7f0fee7e5f1215400e33697f8829958cdf2507df,03fd436fc76927a5435a90dfe39a486b90f420b2654d4dc913e2f0c7
8bfe5acc6ae6f3d4f2350039a4413d834a9e4f6e6d11ba83981b67b1,e4ef88b21f7d27f4cd3e60c384fafaa9722c402a1631844e573b5ccc
87236b3f445c122383a019e81c20eebf5c2137b4ec929f9e3c7a7f74,9c95ce8006a0d2eaac17f30c4b8d35a5a0db358e8011ec5b706e95fc
7d753f4cb83098c7d645f13ecd22387f0fd7593441da8f4b4804f831,587ded78bea7a42b0b5175b7a7b003b96d71d79aada4c7624d7a243f
581f8bc21021f1e5f64712baceb85e6956e0bab5af09dd51888e42fc,689e9190d255dbae4e3aba9511430add07411e145c5557ffac0f6dc0
c3be42704296e5d72d14fe75f3add0ee2be4ff61d559ea82dfa3d7bd,6bb0b0e338efbbceb1d441659435798b9dc98b043a4921a934bb1fa9
6ad6b83fe2f18b992e1c911090a0bd4f33560938fcb448fb9e2af6bc,74865b1f05371679fe487ead157611de58c9a14238791d6d02ea3cb7
0ea3ccc2cb787e64a1641ceebdde164d73f6175d948c6531010fac4c,837443e2f1c4c6817906a698514198671f9ceb81e509120a808e4138
7b8680b76fb6a0f529d6b666e5daeed1670b215da927a60d02577b0b,1b3630a5cec665ef3729b0425ba986da9a9f5954a0172ae5ca18bcc2
a813647f11b588bbc5bdea05234afe427829f9ddee1ace2e8627f503,6948769c9d2ae51387496eedb0dcdf2af3b399e8b3482cf4d972c134
1376d105be4e5899b43b9b4ccc47ba0cc41159fe273151adaf496c58,dd2189514bf015c62ab2f24ed2091979649ea305d31ea0ea6fc1ed60
de77ab088b39c2829bdab8bd0b3b83c13dd5c9afcb0f4ca931dae576,cdabac80147582323d4e8fdac598ef30c9f101c55e30e2742e696aaf
a1dface83df0266b8f9697965c78b7205603bf580b08824bce707b9d,52c9978411f7d4540c4ea492a6a080ea67cd350e96f6269260f705ab
24cccf65c84858f564dc41c1e4d05d6f045c1fd7e6f7286f33f3901b,b7507542b95c54a6d21d9bd12f91acb64d290791e004007073a449a7
6ab38940da253bba4cc95bfb837721f159b0790749bd7f0a921d1c67,9803603122d2dadf70b4fd5e51c195f439195891d40f640fd352a2ab
b1612b2531648f2c45657729eaf17fdfc3f66ddef07851ee5cf8525d,633dbf6c27f0c5e8df58461f1fafe4b4a9eae46525e0545176b6b1b5
15d5d88754cb95ad77ae1e09b9873421a291ef08d4734b6b32e5bff1,0333352575da6d522e8094c373790afc0236f9222802fb82ee2d1bba
a4c9b849182f55daa6160534babc9aa247a9bddb67935a89be5b19a3,609c1e0276763e79c75d28eaecb6eecab4cb1c46f43e6ff43b6363e3
4cc74bd46bc34761d4f2edb0fc957405fdfc6bf3e54271fa2f679110,68a7955fce8fdd79dd489b35ab49694dad9889861bfbaa727cdf1815
1146f4014b6cdcb9f068582e619b159c4db9016215c65be25fc32974,dc741ceff9f652d62e4961ccb93c388249435658afa44f7044e4e670
638abfcbaba2ebc7c661ab05dbb867042a477e59fc39f5e171939bbf,6dfd5bcfc1f5074a78d0cb332d32039ea8dfad13ab5ae916bd5bb536
561409fe037aa6844a4a7d2c17f787fde5754a5d7e994282432581f8,d7df015f258949ddd00331ab9e1ee88e56c03f704923cd812cd13646
e20d8a352e3efa0937387e172cdccd6bf644e758aea69eb4027efd31,8a2cd3e94217fe7949ac22eae5bd805715cade5f9d0a85d35b168a53
6aa640743a680ab40478baf40be041470ab4e14cbbdbf165032e8362,7d9f4deeaf4d8865dde425577052686c5b1df77e7bc798ac7ff2aa9c
ad09f852bd18ecf9137b26a9922101786a14822c6a333070553c6348,c8e325d534b7e76f106a10ef64d41b8abac1c1254eb417c8158235be
856b3aa18348c437e994e176e108a0239c03ae6fa0c4dad66155616d,966e2dc387b823d6160c0696f8746ba86d792a49a73a36da77c38b06
c97d3a2e518f830e2c1bb5e8b6497471862fa2319d299de03807a75e,6edefe8675f5d92909228298cf06cfd46cfee709cf64baa938429912
20e567f9a659f38496bc8e971dc73b7bf0f5ea4dce970fa73428b949,bec3be8bfd7383968c61112534d7bdbf884bfe38f87a6a63ad2b4e09
2914cba106ebec4ebdc3c2af043284f2953cb6ff3539105ca9f17f45,29c51089b4699e2a0ba676c79907dd93c084c508ceb35432d4a23f2b
2181f8a07cb809059ddf50b45e37f98d7de6064e0124ba741a2cf577,4a9610b8647f14269e395944a343e3df29839ff2c0c22888cc5792aa
23071c4b0743c1cbbcbc3ebd213f5d166e19a5f4ade7039e56174d8d,3821c7a782ab619adb7121f82e6caab1dd301f548a71b060587ca445
c70d19fcaf000c3375b128d250009372060ef738617f8b061a59ca21,d945948e40ff74e7f808b7c861d21a59640f38120f2668375bece4b0
8669012ebb81cc920e5bc88a76274fc703c63de3df8babe7e0d8ba86,0933a2e08621144b847bf40656409b9257797ff08f3228f44db321dd
c5a9fa9066ac56b14ab4ccc8b94c382db15254ceaa070dc5c2c67720,538b5480c7e07c5d5d88b954124cae4dee6a2f3de7f4307bbabd7c0c
0efc9a6ea95810b9743b051b5dd090f7f1ac9e58694c5d0f1cf1d2d9,c05d1d636565ed35c42b30ec37439108d5bbd63139cb4e5c13fc80f5
aa88314e7d77e7d499ece8f2a21686a9d92bc146ee234b31406ce29e,8909696faa34421ef8e039ed32a9734cda22a024bec4484742dc3fd9
a3785850d108576667cda913563ad7101570864d7292cdde24405d4b,fa2162ce61d703bf19c17dba9b32a4b083632d51b3af46ba871b1bfc
14ec490b2507b6c5a115936b5fef7347a4b8a5623627b9d7111c8db5,9eae83fe0b4f7fefd1ec31758b0c4943d6be89f3c7e9aaa7f8ef053d
452bdd32aef7a6c3bb31ce3a69062be08667fc2ddc2a1550a3ad4a2c,e10f419a96d1c19b1ab3476ff762edbc7328ae516228d6aa73534fc0
d70fc37278e2109484f0d8864de3d3311d3f349f1abbc9effcd64c2e,035c3633e826855569d43719e000e9d9d836b5e8a02983e428503ebd
0b53c2c54087d04e2dc81c52e1fb3212caed802341fb07e37e92bc64,69bca2ea5d88f9d92ae1ae6ecbe32e2bf7b3ef2e8ee646f570ff7e3e
8a2585385d3fb2947a9d0e2cded55d3585557cda7d88a6476197cc4f,4a41f885427334fdb63783fc8c7fc71b0129a5aaa5859620e428bc5c
873f7aa4b90c3a50968416bbca9e2e9c873d321771f398bc987da516,0b53c2c54087d04e2dc81c52e1fb3212caed802341fb07e37e92bc64
1629f1a7509a58673d700c7501e859dd708d06dce42d84660a64957d,58af5893925db78554e5926ad08521fbaad86c455b4de9d4541f8dae
640a1a1486c92c9970bd34834362e3a2899ef8415f973d4b46c67ae6,0d4bafac14f2411a749f334852b2186de12d2dfcfaa264208a9ebf1e
e94cdf23c338f48228c02a36be37801dd0aa7132d5b23c83a5c7b184,b33fa6a84c47fe7d4543cf982c4b991cd3040fcf93b4407ffcb62c0f
fc6a61bd1a0acc6d2a53451947741df7078659d73e9d28c793627a93,cfee3cd9b9b9c63d423c33f52c034de4b1c1de796244e45dd6908e3b
adba7b51b1adc55e12b73519e44092de2596727ba3281f0580465ad7,bc78f25e0aeb8bcab8fea0715f0d0ec3f924bdaaa1fd75d7c61cf91e
93fb10e89e628f3d8d78cffdde0666de7427cf7e7dec1fe3cf446a10,fabf53728fc3187e0889b38b1acb38e9db1d988ed535ec3755157a02
3c7d7ce9cb96f0d863f13045e0641ba9ce0c0c515f72248c643f2838,23071c4b0743c1cbbcbc3ebd213f5d166e19a5f4ade7039e56174d8d
49617cea42c7a9a7a425ecc02a6de0cf3ae93bfd7093268d0fb5c40e,069c56f1431e60d3affc447ef502ce1fa98a2b0ad8770746e41bf50a
5e8a881bbfc266b7ae0fce0e4c0b6e168d8eb61cca7e1454d07e6147,97bc49e1a788de4ab8588297bcc661bca0aab6d4eb4542ceb5b2fba1
6b2a0e49aca372d5e6978e0b07113da26229b2d33ce576cb1f5c133d,34a22eca51da9aa7fd02cdf2410aa4875c482d0aee5a9ed9a0bec325
eaed38bb613d3b8dbd5055a3e5e2973c416eb592c96220f7df1754dd,7408db1bad2c5e1ecb000bb71596f0ff491c4b1ecf123db7f3ceacf1
0854ad85185f97233b824c57417eacf229dbd3ef45a7991498c2d0a6,1c40e3eb0d980bded6b5cb9af363451bc03dafbad9bc1468e034d54e
802c7187c0ecca7a0d7c44f2f3aba25f132c011cbbe0d6e2bc095211,4fe380082c6aa978307aaf25883c2648c774aae18f4a46b478e10551
2984b93c5c39811d8f05f3858a1d975802fd3434af92660f0e8eb140,cfeba6d8340e944249ed3b10938f5e71874e2f25757b287ce237fecd
942dd18fc7a57b9f441c1d78cb18b9896cf8c43c6e96f4f3b35ba3eb,7848f12c2dcd0319d3bd80bb57b6a4cb81500ba7e286057514daa492
fbdb3543a84d2f5a15d291954b451efbfbaf86b7e9721bcc80a2fc48,1a1674a4ecccb1026afd8e250bfebeb890c5df9a73f2cda42ba1a0b8
7325e71dba8c0096845feef67651e74841395d61b7dd5c789e38bf0a,6f590946cf58af2538bb0618660ed1a4c4f703995a427853d2fb69cb
c0ef3f2f355431e43271af18fa745009ed7388a3970cb5b56d4054ff,1acef6548649b5d4634e102f24b240380d43176f6cfce924ceb65ad9
ed9c0ff6e427b761cf78b84037c7bc5307265c5e727b06ee0b7c4906,99dc930800df0a98220b93fe6cb4de9c424f20bf926cb1513988cba6
667b557760a2398096df2d53b6b18c306451cd52e9861eb5efb95965,8a128db309488a9286d8de5eaa269efe260256036e26fabe035689d5
a2dd01f490179c53a34fd17377ceb206e7639b3fb1e0cce380da6381,eaed38bb613d3b8dbd5055a3e5e2973c416eb592c96220f7df1754dd
7ff67f2e3d1f74d129e4da011fc5222a15585a449737757991b25d86,1fd422ac0d400fe2257e8d3912b4c3e8600f7f4e244fc81e53b929d3
4c990cef7cc8e84bb8a659e2768054647083675ea2506f70c0567d67,2ad3fa88a715765a2d9d65b17a456e29ae4f63926cff8d7624db4436
b1b869ff5860df5e2767e3ea1a321999e9eee7ee5c3b9936b309f8be,84d73cc9b8d6d4fd733a188459014b0cae77522db8fac2bce7f765d7
7090fbad7588725ca2d732d69795c1e9d11e3ba443609b4af903c115,41e234f98a654ffbf34f15e2bf2bc0458056dbf492a9b52fbbf5d181
7a3a4a466547c737230f66296fbea78915c4aee303164cc92fcd9b32,9d1d1db61d29f673672404f043d04e06173be28a4fee606e189058cf
201f022bc586f6a45193d52fdc81a59a841878f5a3e610da7e48e454,5e14ea7c0ef216438c26f6c25f3cccf7131b87c259ba0ab93aa16f7f
166faa30bf8ad063995ad8ad2b1bd152e5608ccbeec055bbfd039bb4,a11d64d5b8ef4cf6dba9bbaad7ee66e0781c9d2c9ca0cedb0c0360b5
80e19d388cb8e62e95400d386d7d92f9b94600b6f440f2da5fd12b94,8bc300830fa81e8986a5a0731197c9ec64766324db70b80419f3c199
03fd436fc76927a5435a90dfe39a486b90f420b2654d4dc913e2f0c7,6551a7746e83329539a3a2726810edfd544abce201f73f730cb697ff
789b0e5f18508fab826d3a521c6ab64000af43d686348d070d80c027,1aff62f3bf1788c39979567008aab6ab41a331421aeff4dd2ac1e98c
edb727e78a715b600a768dcd70cf4af8b0fea0234be4eb86bcb74cc5,6f7b60f053e5272ec489e5a5c475211732bf2d351d498279283d1cb4
12e7770241c5d70ba65209558e0ab9c6a89816b0bbfa93a4cc344f2e,ead051ff6653f55048a6096c4f29b5d4e0d17a9b4ebe7cc33c0af4ad
85718bceb55636f6f0d6027b892c59dc71cc8c2992583725fc6901de,c0ef3f2f355431e43271af18fa745009ed7388a3970cb5b56d4054ff
860c5dbb73890b509ca528b120133287948675e8f869b755c09f506b,73aa7357fd2f03b957db097822316125c36dfe1fa9da0f65a6496eb5
6c478de3ecf2bc8d31b540176667c9e82f5132e68ea6c3894cfa7a9c,7cc0b248b6ebee385b980dfce81d563c0670be2c37cdc02fe98a90e1
e455aa39886c381a993891230f264aa693e8c2fccbbe8576d830bfc2,af4f1a6fd4065a26d1dbc22eeb596c04480436761846302210d4c159
bd3ec891cc540ecc203858b5a2cb6336611c8eb14aeeb7d38bf850b7,63acdd5f566c340acac9dabf25959485217bb7e8f75da92919a50c87
dd8071b1e3e64340a6634ecebac6997ffcbbfc221597d50776fd0fd2,205f90e78e25bd24f4ba725eda02da71bea3c365cece2afc158bc0ff
2a1466ee906aebf14aefd12cfa5b94cbbf4d86c96200829cadc22418,24e54928d90b2d3369df56b961f103018590e417762d0c14ef01f302
ddec5dff5cd50bb7f1c097b359231e125dc85a230d5cccc379d945f2,08cbb9bf942d389428f929c4903133843cd469f5cdebe2c86aa0a31c
68761017e5c88aba27c77dab91fe92c8228b175827636caa99b95a21,40483d287b2a07fd67d0669d700b0d0748170f8b792015a30764939d
81d11872754d072e82e25e9d112e8a25e0c70d97c5b3d068996c7ec5,354718d3617855b2e9679cee3e7331d3ee45462668d13cd804a431bf
a1bdb55cfc4e02cf7d7e026c4f72829a47e15cfcf4ee99f597b6e4b7,1b0642593a609cff8a9076d31692dda7460042a1a352430bd4572c49
7a2ac099a22298a1b9aa9bf3a634c7917913fdebfcc56b138f081105,7f90a4a90dc7a30753bc3abf5ae0e4111473c3c3b257608f52ae4136
85a432f299bd5ff3c960389e3a75fa3c1eb6ce3d08f29ab14a4dd93f,2168caac8bb7ae050ebaf0d465f0ba5fca213f32214a24ce37c8e3b0
5e9ca26e1d97e2683ba4cfba6cd855e70bd5cf863bbca94b96881a5c,699795ca149d6414790c494c6955c82d46b8add401edd30cad580c48
7c2048a3dabcd5e8b38df12b88b10def379e5dcb3a5955c361db3f2a,05277078aa1cb0b5ddcb859614e33937805196dd12df1e59bbe3e773
503b99732624ca4b233193348ecc620cce5d683e73c3209ece610324,f17a9f4bec6743123e8368a34b0c2737923f628945b4cec832940649
6ae9816d4f716ac85202c68aa98e620fcbae5d337c0d2e1e1e8671a9,0f4e362efa1b50449e81ae865115fd4a014201521fedbd15bed19595
8257329bd618ba5dddbd08767b57bd13b29e01e6ee0c4928b331d943,1d3889d63c078c1c70b07dda5861f2a630173a1c0430ea4042bd8b5f
83f55083169c5b1363ced976870fbeb72bbf77d85e7a0635b34f91e0,4dba0708eb66de49610dd52b54bb665da0cdd6fcc15e1a24667e9646
24d280d0ecba4e5e1399ec48ae2b86571b72664415c2b498b7992bcd,1be5b9357cf4e2ef218e72084831a480cd498fe8897ab09cbc64d75d
e74ebcbafdc8d3349027fbe52e9141354a5d5c9a03122652c14f76a5,621944164d9e17048d0cfbf4833dbd5bf7e7f18a2ed10bc2bc2cbed4
69eb50a20c6dc5a1d3145e200bea85444ef9f45ec326003c86502023,9cf11ed83978ec39ad73972cf938e27e439eb74a4735e93aae4f0a67
3567b5b9133572c8ebdcbe68c65eabad57f4150d1854b61014c4b935,0c924c3d61d915cca43b5ae535ea82c8cd6f907f8b3c8217129c0124
68e557a0509d24f6069a3cfe725636fbc351c2d67023598315fa6821,dfd81ce08494cdbbbda5c077e7a668b8754478a112d6d51bd160c5bb
500ea6b94dc90875ff997976c6d4d9fd9a1c6a362a293a9ffd2b2420,e7aee36eb2fd810d579d35433e1821b33168cd6c6f204e3414432ad0
ded433855708b0ed7f93b9af32516799f302b7dd79001b87ec14ac32,af06d41ef417f69338613433674d4a20c005d8456cd271494e326729
d6987d014fdb1da67415b25c102a0611711684d51d5b358aafd879c7,b3fffbd96ee9f2b033ac1fced15b269dccf57f25f55b0d9c611413d2
956ba732e492f8248406a84b97186960fd7ef605c37c8a3869d7a474,dc1de845a311e9058450e175d75d3bfd99a85de2f107239cfc4be637
2ff208f058ee07fa2a05138e084a407fad544e3dcf6ec5b21179bc87,9e53b14f12ddeaa96a0c5819059562aac0c90ccfec92ac5ae56d80d1
f0e6d4822957856cfc7fc637f00baa1cdec19cdba913c9ed0013c95c,cd906bfc4d3363e82a56c6697c326edbf3b0e5d2a6efb9165a4dc22c
75df484c6252c0fc260fccce95f23354df910bd6768d4feeb143c376,bcd21d1f2339e2a28e18931eb074f91a46f98821da17bb25e08ad292
84a5c543b18869aabe906324c8c307b9abc1e6f3b547fc65151c3ec6,1d3f5ad76378a3fde4325ebf2657227d6f7031414b37ed9abf7cc69b
6e426f59d589306168683762428c9bc2f4480f19b566818d4e01164c,6511c7fdf400ced47e6d879b2c95bcfae3908dde6b020b512a7bf175
dd2d322f560f5005036d4864522c95d3d152992ccd23776a527a5c50,58333c25d78add6d5b3b26c7cc4b380edac16becfca215077a3a1286
bd81febc89a01a269a6fe2352293d20d5c129250d2406edb4df821d4,a23d53428cdb56b6aa84b12f1607c5f857df92d3cb8842669a33ebaf
6235099cd0296308200f3f9a30ce09d061d31ca55def4f16fa39a895,cfdb61d6a602a5ae2c43f379f1e035a72f5f50559fc385c700923f13
2e6f9728f8df90ae90b4d83a641ce365fc087b6c46feaff55a734698,05465751fc80c30f8650bbd9cc323e2cbd55732ef99c10a72e452608
4a5a1bfc1d564bfdb6346fbd8cec5a4c28bcbb76beb5cc5ec253c496,095b53598a75da27eeea0f672c96f4227dc301d858079bc342aa31a7
ccc168d5f95ed5a1a83536da0d18d1566d41e45f1af6a4888c113252,81fe4b9c93f178ec4f11349d3f3ea6498d64af6887654677ef6377aa
6c00f9d5ae759e2fc18e301d4749f7efbf68ab71b6acebe0b774b712,d1b15bbf9d164233ea60bcfbf5f338bdd6f2a29efcba46a2c5a1fc93
8ceadf305bbd9f021d3eccf3ffd89ce7d905eab82f8cd4567625e1f9,37d669d184b74344750161ffd6add2e59687ccffd4a93d1bddd4d5b4
3e3e0ef24b1c8ef6f10da63ef1c3aaca2cec163c07f0708e7bc909d6,40ee040f7a26b27e1768d45917962c47de429c3fb5d11bc9c260784e
5b2d82bb005d4786c3186a14addb9b9b1238feaf433f43a36442a2ad,7b2484366904aa2384a1d2f47a89d79eeb8b5c787c5eb23a8e26b7fd
2f53a8cea54401a1781f2bdea18b7b73ae7538e5539485ebdd77401b,fdec71eab63987030c26b66f446347f704a3c3d52d6f472fa407320a
f35b0302420659764e86bf13bb89d9d10a663ec93037f735a1ddcd34,5152acc2ca4d58147cac4afa55a16880504a6712cc9a938984b9186a
9280de0210ac721887182e2065a7daa6c096f59b2ce9bb335a9c09f7,f6dc5d7bdd68fe3eed7b9f005fbd108348c3352f277576186e607c30
ba11f664520f887e765297843ad1034e5f79a314a3560f91709cb755,0a3d16c2fdcc1b230bd8211d74c504c3e28621c5f623b0efebb33321
02a1803996af9ddb0e7373834032a5c68520f7d4d5d490358d48f4e4,6075cde2a216cbe84787246d12f0ac1a6c83be6247d3a6159f87333b
26ad92667d7aaaa803c27a3d77aa216a34e8970dc20f766186cfd98d,de1d1a8cd435a290a9d53b09bc39b5383f3e63734d7e2441d8b3b798
6c4e6fd6105e0ab6d73d3b74d44ebfb9011ab074c2a7275f950156dd,adfec9547a93c9c313eb5cbaaab2c61e0f615dbbc452f1cb0b7966fc
bc78f25e0aeb8bcab8fea0715f0d0ec3f924bdaaa1fd75d7c61cf91e,99417bcc4137beece420f882ea67d1a752d0f8097b1d29d92ae16238
f368d33e811a0b67c5b2ae224946405cbc60585315f9e37172763e18,c530788ecea85216deb281cd7cd0fa6baab8bf319177e3be9b7df75b
6f97936ea211d669ac7aceadfc16811a7449e48fb236269dfd55cb3d,7ae5b00214bafa2165fd41f400a444cca6593d12aca894b2ac8d0e00
78470fcce66a5493420bf91f8bb3b6f489205ede73b25b33e95d0238,ec44f7864d28073de0aae56f49a4bd9e3f484998c0f87998d69ac4db
0783acfbe50328e1bc91fba1dc134dfab0af71c61e8ef8fe75ba35bf,856b091c3d585cb6481906babca99a678783390fd2595149947b6958
bf0ff1e19bfc487f681e40c72cf4612a10366f62fed427b49f4a4df9,152cdbd5689181ba1a06c03341df8c5cf19867df6dee2f711ac57dc7
989d907b0aa22ffab79b1924e0a75f60f3e67f07938ca7241839bf27,76175ef3fa18f49fcfe0e9332c10c14bbcf990c0254dfdca606b748a
df5a4919a07392d1d83e6e343895c49e7c2997a1e8eebb81f9ff52f7,596c0dc38b85ebfa292267ef224a97f931443bfd8c835254ee89fed7
69bca2ea5d88f9d92ae1ae6ecbe32e2bf7b3ef2e8ee646f570ff7e3e,b5496d31575e4ed80505c82a53638f0ca94cb7a41f2846670c09b27a
1fddf1d25cfd30758039d23515cc637987e095d0d52dae07a1694cd1,07e6e113f68dfead3bbb39a64cdb57616852a37b5da88652f6c5d1e1
46ac070d3e78580939af7dda7b4fd378f078c5affdbdb64e5410d107,5622b14332be151fb8109cc5fc31b8e8c262e9f16bcfc8e9e2f4053f
7a5e609f4f57ba07b86f204efcb2295527a64acb280b5fbb06996e3e,9e528daea56396be90a640be64f4e1eabd521ffb823d7862b99bfe9d
4dba0708eb66de49610dd52b54bb665da0cdd6fcc15e1a24667e9646,5cc1adbd194d623611fc37856a93acaa4b6e8d859aa80eef4e24ff53
07573b4a2b38ab2fd7827bad0027383742d68cd640fa1d540bb5f944,8ed3472c6d256a101ce86236cbf0412215c122f2aaee68ac62d702d9
66ac83eda8813c5a09548c93a81cf6435666d665a35012f36bc6f153,bd6974a68483f27b4c34bc930b89067d0ae34398057b3084abf67516
773c26247b91da251263a18606896a851c11e5a860ba86d9d8411229,b7f87d5b0ab3a4a063e30b5cb8c6bc63e20d46c74ef37ad665309d5e
ea21b832bf7694d28fd5ba0c195eef117dbb5e8804030295b472682b,d2d5c204931ea38872c2076f0b1bb380cb643a0dd666784f32be8100
9d9e3c4062ee14f63f847e2f64fb7e9f7f4d79a6ff7f4a0ca300151a,824d951daac1a0a24611d1702a82abbd18e296c7832d67447d445292
a829e4927157a35633d30c058c9981209f791560aa4f65d5913c28be,a7e6222fcba00ec03e8821026241ece3229d0423c3bb9e6e4a9078aa
709e040ff95001ee0ea77c27646726abfac66669e27294891f56bdff,792db268f701fe76a23797922abe83067a5c926678534c3b051133c3
f66cc0a81336875d51c60b8c19392b71f14d26be3d8b52dfd5d1ad83,e6aabe7abe657e5c54030adfd565603aaa15d4c430c40564d1fe345b
f13e47164c510e80a385302a47bf2be875f6f1e2bac15ec6e3538726,db2b39dd6e04bcfb65458a61c2b8c1b35a1e7b193c070a342b8befc1
70d017a124102baa748ca8740cc21956f355779bb7814420c6fb1784,2a8ebfcd6e73d2ea962aa4ab8ed2f121597ffed4cc6280a127b78bf2
5033cac980a4d829dfa2b42a3e2352f6481c259fda6886c940a7491d,f87ec4d6efb2aa8e591554b87e1b6a595d529be4e2eb42493ff05f0f
de1d1a8cd435a290a9d53b09bc39b5383f3e63734d7e2441d8b3b798,e4e7d2e53eea0f1cd658e6576fe293d4a967fdef53ba2c0779f9f43b
a57dbbf8b36c6d9abaa87c081c3c18b56d93cb1f074d910af3be7ce3,4615d0e763b7f2a5fd75a96dd7cc19b7f5523d6a59bacc34bf3eb548
